"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameDateAPITransferComparator record1Value","[0] PlayerNameDateAPITransferComparator record2Value","[0] PlayerNameDateAPITransferComparator record1PreprocessedValue","[0] PlayerNameDateAPITransferComparator record2PreprocessedValue","[0] PlayerNameDateAPITransferComparator similarity","[0] PlayerNameDateAPITransferComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","3002530","4005363","0.19193548387096776",,"Goncalo Manuel Ganchinho Guedes","Gabriel Paulista","goncalo manuel ganchinho guedes","gabriel paulista","0.22580645161290325","0.19193548387096776"
"LinearCombinationMatchingRule","3009815","4010331","0.17708333333333337",,"Paulo Henrique Gianezini","Philipp Köhn","paulo henrique gianezini","philipp kohn","0.20833333333333337","0.17708333333333337"
"LinearCombinationMatchingRule","3002611","4008006","0.2092105263157895",,"Luis Amaranto Perea","Lorenzo Pellegrini","luis amaranto perea","lorenzo pellegrini","0.1578947368421053","0.2092105263157895"
"LinearCombinationMatchingRule","3003454","4007636","0.18888888888888888",,"Antonio Lechuga Mateos Toni","Alexandre Mendy","antonio lechuga mateos toni","alexandre mendy","0.2222222222222222","0.18888888888888888"
"LinearCombinationMatchingRule","3001515","4007520","0.23181818181818178",,"Charlie Mark Wakefield","Chancel Mbemba","charlie mark wakefield","chancel mbemba","0.2727272727272727","0.23181818181818178"
"LinearCombinationMatchingRule","3009066","4010091","0.425",,"Jack Bayly","Jack Livesey","jack bayly","jack livesey","0.5","0.425"
"LinearCombinationMatchingRule","3007524","4002093","0.12142857142857147",,"Ayoub Boukhari","Andrea Pisanu","ayoub boukhari","andrea pisanu","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3004867","4003184","0.18214285714285716",,"Junto Taguchi","Jonathan Viera","junto taguchi","jonathan viera","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3004378","4008132","0.15454545454545449",,"Adrian Fein","Azbe Jug","adrian fein","azbe jug","0.18181818181818177","0.15454545454545449"
"LinearCombinationMatchingRule","3004287","4004791","0.18888888888888888",,"Alexandre De Bruyn","Antonio Meola","alexandre de bruyn","antonio meola","0.2222222222222222","0.18888888888888888"
"LinearCombinationMatchingRule","3000148","4000595","0.30357142857142855",,"Lukas Rath","Luke Gallagher","lukas rath","luke gallagher","0.3571428571428571","0.30357142857142855"
"LinearCombinationMatchingRule","3007148","4001156","0.265625",,"Javier Bustillos","Joel Robles","javier bustillos","joel robles","0.3125","0.265625"
"LinearCombinationMatchingRule","3004010","4004282","0.26153846153846155",,"Mats Rits","Mathew Leckie","mats rits","mathew leckie","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3006995","4003928","0.3642857142857143",,"Caleb Sery","Cameron Jerome","caleb sery","cameron jerome","0.4285714285714286","0.3642857142857143"
"LinearCombinationMatchingRule","3003978","4000439","0.136",,"Rafael Gonzalez Rodriguez","Robert Earnshaw","rafael gonzalez rodriguez","robert earnshaw","0.16000000000000003","0.136"
"LinearCombinationMatchingRule","3008891","4002013","0.1133333333333333",,"Danny Hoesen","Diego De Giorgi","danny hoesen","diego de giorgi","0.1333333333333333","0.1133333333333333"
"LinearCombinationMatchingRule","3008200","4003854","0.159375",,"Alexandru Gatcan","Aiden McGeady","alexandru gatcan","aiden mcgeady","0.1875","0.159375"
"LinearCombinationMatchingRule","3001092","4007214","0.19615384615384612",,"Dongwei Lian","Dominik Masek","dongwei lian","dominik masek","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3000233","4004469","0.2023809523809524",,"Sunday Adeyemi Faleye","Simon Gentili","sunday adeyemi faleye","simon gentili","0.23809523809523814","0.2023809523809524"
"LinearCombinationMatchingRule","3005477","4000871","0.3",,"Jin Ikoma","Jermaine Beckford","jin ikoma","jermaine beckford","0.3529411764705882","0.3"
"LinearCombinationMatchingRule","3007471","4003701","0.19615384615384612",,"JOEL AMOROSO","Joe Wildsmith","joel amoroso","joe wildsmith","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3006886","4002032","0.19615384615384612",,"Carel Eiting","Calvin Lovric","carel eiting","calvin lovric","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3010007","4009419","0.5464285714285714",,"Andrew Morrell","André Carrillo","andrew morrell","andre carrillo","0.6428571428571428","0.5464285714285714"
"LinearCombinationMatchingRule","3009958","4011486","0.16527777777777775",,"Fabricio Rodrigues da Silva Ferreira","Frederik Rönnow","fabricio rodrigues da silva ferreira","frederik ronnow","0.19444444444444442","0.16527777777777775"
"LinearCombinationMatchingRule","3000571","4007169","0.20576923076923076",,"Bernardo Mota Veiga de Carvalho e Silva","Boban Lazic","bernardo mota veiga de carvalho e silva","boban lazic","0.15384615384615385","0.20576923076923076"
"LinearCombinationMatchingRule","3002259","4002078","0.24999999999999994",,"Alphonse Areola","Alessandro Marchi","alphonse areola","alessandro marchi","0.2941176470588235","0.24999999999999994"
"LinearCombinationMatchingRule","3006198","4008618","0.31785714285714284",,"Anders K. Jacobsen","Athanasios Papazoglou","anders k jacobsen","athanasios papazoglou","0.2857142857142857","0.31785714285714284"
"LinearCombinationMatchingRule","3003040","4010652","0.34615384615384615",,"Angel Correa","Antonin Barak","angel correa","antonin barak","0.23076923076923073","0.34615384615384615"
"LinearCombinationMatchingRule","3000746","4003690","0.31875",,"Jonathan Grounds","Jordan Spence","jonathan grounds","jordan spence","0.375","0.31875"
"LinearCombinationMatchingRule","3002291","4008535","0.23181818181818178",,"Ding Jie","David Neres","ding jie","david neres","0.2727272727272727","0.23181818181818178"
"LinearCombinationMatchingRule","3009033","4000112","0.2125",,"Scott Friel","Stijn de Looijer","scott friel","stijn de looijer","0.25","0.2125"
"LinearCombinationMatchingRule","3007540","4000796","0.2125",,"Djibril Dianessy","Dennis Knight","djibril dianessy","dennis knight","0.25","0.2125"
"LinearCombinationMatchingRule","3002386","4007375","0.11590909090909089",,"Bryan Gil Salvatierra","Bailey Peacock-Farrell","bryan gil salvatierra","bailey peacock-farrell","0.13636363636363635","0.11590909090909089"
"LinearCombinationMatchingRule","3003149","4007703","0.20000000000000004",,"Cristian Salvador","Charles Traoré","cristian salvador","charles traore","0.23529411764705888","0.20000000000000004"
"LinearCombinationMatchingRule","3000169","4005442","0.14166666666666664",,"Raffael Behounek","Rodny Lopes Cabral","raffael behounek","rodny lopes cabral","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3010000","4008513","0.31999999999999995",,"Nicky Deverdics","Nabil El Zhar","nicky deverdics","nabil el zhar","0.19999999999999996","0.31999999999999995"
"LinearCombinationMatchingRule","3002058","4006090","0.3016666666666667",,"Mark OHara","Michy Batshuayi","mark ohara","michy batshuayi","0.2666666666666667","0.3016666666666667"
"LinearCombinationMatchingRule","3003821","4007908","0.2125",,"Louis Verstraete","Lorenzo Venuti","louis verstraete","lorenzo venuti","0.25","0.2125"
"LinearCombinationMatchingRule","3004435","4001525","0.12142857142857147",,"Eugenio Corini","Erich Sautner","eugenio corini","erich sautner","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3005921","4007467","0.1789473684210526",,"Michael Olunga","Morgan Schneiderlin","michael olunga","morgan schneiderlin","0.21052631578947367","0.1789473684210526"
"LinearCombinationMatchingRule","3006414","4000315","0.2125",,"David Jensen","Danny Murphy","david jensen","danny murphy","0.25","0.2125"
"LinearCombinationMatchingRule","3004684","4004632","0.4576923076923077",,"Niclas Thiede","Nicolás López","niclas thiede","nicolas lopez","0.5384615384615384","0.4576923076923077"
"LinearCombinationMatchingRule","3005006","4010611","0.3642857142857143",,"Riza Durmisi","Riccardo Massa","riza durmisi","riccardo massa","0.4285714285714286","0.3642857142857143"
"LinearCombinationMatchingRule","3002405","4006242","0.14782608695652172",,"Mohamed Sanhaji Brahami","Miiko Albornoz","mohamed sanhaji brahami","miiko albornoz","0.17391304347826086","0.14782608695652172"
"LinearCombinationMatchingRule","3000265","4010524","0.14166666666666664",,"Rudy Gestede","Raúl Asencio","rudy gestede","raul asencio","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3008040","4006756","0.17708333333333337",,"Cristian Exequiel Zabala","Carlos Olascuaga","cristian exequiel zabala","carlos olascuaga","0.20833333333333337","0.17708333333333337"
"LinearCombinationMatchingRule","3007481","4006236","0.11724137931034487",,"Juan Paolo Bustamante Requena","Jin-su Kim","juan paolo bustamante requena","jin-su kim","0.13793103448275867","0.11724137931034487"
"LinearCombinationMatchingRule","3007493","4001719","0.22173913043478263",,"Maxi Rodriguez","Mazin Ahmed Al-Huthayfi","maxi rodriguez","mazin ahmed al-huthayfi","0.26086956521739135","0.22173913043478263"
"LinearCombinationMatchingRule","3006179","4004486","0.24285714285714283",,"Martin Egelund","Marco Modolo","martin egelund","marco modolo","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3002174","4004160","0.16999999999999996",,"Matheus Machado","Marco Ruben","matheus machado","marco ruben","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3008794","4001970","0.2295454545454545",,"Andre Rawls","Alain Mendy","andre rawls","alain mendy","0.18181818181818177","0.2295454545454545"
"LinearCombinationMatchingRule","3009513","4004626","0.24285714285714283",,"Adama Diakhaby","Andrea Sbraga","adama diakhaby","andrea sbraga","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3005618","4003669","0.18214285714285716",,"Kleber","Kieran Weledji","kleber","kieran weledji","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3007443","4002046","0.32692307692307687",,"NICOLAS DEHON","Niccolò Galli","nicolas dehon","niccolo galli","0.3846153846153846","0.32692307692307687"
"LinearCombinationMatchingRule","3003698","4002973","0.18888888888888888",,"Adrian Marin Gomez","Aleksey Sapogov","adrian marin gomez","aleksey sapogov","0.2222222222222222","0.18888888888888888"
"LinearCombinationMatchingRule","3002600","4006087","0.13076923076923078",,"Mujaid Sadick","Maxwel Cornet","mujaid sadick","maxwel cornet","0.15384615384615385","0.13076923076923078"
"LinearCombinationMatchingRule","3008216","4007346","0.24285714285714283",,"Ande Dona Ndoh","Alex Jones","ande dona ndoh","alex jones","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3001128","4008604","0.16999999999999996",,"Matthew Lowton","Martin Ödegaard","matthew lowton","martin odegaard","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3002349","4010445","0.3523809523809524",,"Carles Alena Castillo","Christian Mora","carles alena castillo","christian mora","0.23809523809523814","0.3523809523809524"
"LinearCombinationMatchingRule","3006648","4000655","0.159375",,"Naoufal Mesbah","Nathan Ellington","naoufal mesbah","nathan ellington","0.1875","0.159375"
"LinearCombinationMatchingRule","3004968","4003716","0.12142857142857147",,"Joao Alves de Assis Silva, Jo","Jack Powell","joao alves de assis silva jo","jack powell","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3004424","4000487","0.265625",,"Ahmet Gurleyen","Adlène Guédioura","ahmet gurleyen","adlene guedioura","0.3125","0.265625"
"LinearCombinationMatchingRule","3005534","4009845","0.2266666666666667",,"Yoshiaki Ohta","Yanick van Osch","yoshiaki ohta","yanick van osch","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3008506","4001166","0.24999999999999994",,"Lorcan Fitzgerald","Loïc Rémy","lorcan fitzgerald","loic remy","0.2941176470588235","0.24999999999999994"
"LinearCombinationMatchingRule","3001577","4011862","0.15000000000000002",,"Kelechi Iheanacho","Kikas","kelechi iheanacho","kikas","0.17647058823529416","0.15000000000000002"
"LinearCombinationMatchingRule","3003959","4007231","0.12142857142857147",,"Giorgi Beridze","Gonzalo García","giorgi beridze","gonzalo garcia","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3005204","4006784","0.2125",,"Ewerton da Silva Pereira","Ernest Ohemeng","ewerton da silva pereira","ernest ohemeng","0.25","0.2125"
"LinearCombinationMatchingRule","3005192","4008231","0.30357142857142855",,"Ryota Moriwaki","Rafa Costa","ryota moriwaki","rafa costa","0.3571428571428571","0.30357142857142855"
"LinearCombinationMatchingRule","3000657","4007161","0.2361111111111111",,"Maxime Le Marchand","Mohammed Osman","maxime le marchand","mohammed osman","0.2777777777777778","0.2361111111111111"
"LinearCombinationMatchingRule","3003140","4011720","0.24285714285714283",,"Alvaro Vazquez Garcia","Alessandro Bordin","alvaro vazquez garcia","alessandro bordin","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3003896","4008426","0.2833333333333334",,"Marcos Mauro","Magomed Musalov","marcos mauro","magomed musalov","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3004268","4003449","0.19615384615384612",,"Luca Mack","Lars Lambooij","luca mack","lars lambooij","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3002405","4007314","0.22173913043478263",,"Mohamed Sanhaji Brahami","Mark Smith","mohamed sanhaji brahami","mark smith","0.26086956521739135","0.22173913043478263"
"LinearCombinationMatchingRule","3003191","4003780","0.053125",,"Sophiane Baghdad","Samir Bihmoutine","sophiane baghdad","samir bihmoutine","0.0625","0.053125"
"LinearCombinationMatchingRule","3008423","4009245","0.2875",,"Gregory Sloggett","Giacomo Risaliti","gregory sloggett","giacomo risaliti","0.25","0.2875"
"LinearCombinationMatchingRule","3005227","4004649","0.425",,"Simone Colombi","Simone Scuffet","simone colombi","simone scuffet","0.5","0.425"
"LinearCombinationMatchingRule","3003008","4007518","0.2967391304347826",,"Gerard Moreno Balaguero","Georginio Wijnaldum","gerard moreno balaguero","georginio wijnaldum","0.26086956521739135","0.2967391304347826"
"LinearCombinationMatchingRule","3008159","4009766","0.2125",,"David Barbona","Dimitrios Siovas","david barbona","dimitrios siovas","0.25","0.2125"
"LinearCombinationMatchingRule","3005790","4001896","0.32692307692307687",,"Lucas Tousart","Luca Cigarini","lucas tousart","luca cigarini","0.3846153846153846","0.32692307692307687"
"LinearCombinationMatchingRule","3003605","4009817","0.16999999999999996",,"Milos Veljkovic","Mateo García","milos veljkovic","mateo garcia","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3005730","4011485","0.15454545454545449",,"Leo Osaki","Lucas Torró","leo osaki","lucas torro","0.18181818181818177","0.15454545454545449"
"LinearCombinationMatchingRule","3005952","4009351","0.2125",,"DIEGO REYES","Daniel Di Nicola","diego reyes","daniel di nicola","0.25","0.2125"
"LinearCombinationMatchingRule","3002952","4011600","0.2125",,"Nuha Marong Krubally","Nicolas Frey","nuha marong krubally","nicolas frey","0.25","0.2125"
"LinearCombinationMatchingRule","3000070","4006997","0.3305555555555555",,"Erling Haland","Emiliano Velázquez","erling haland","emiliano velazquez","0.38888888888888884","0.3305555555555555"
"LinearCombinationMatchingRule","3000382","4004069","0.16999999999999996",,"Elliott Bennett","Emiliano Sala","elliott bennett","emiliano sala","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3004785","4006480","0.18214285714285716",,"Antonio Jonjic","Adama Fofana","antonio jonjic","adama fofana","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3008277","4004859","0.1931818181818182",,"Rodrigue Casimir Ninga","Raffaele Pucino","rodrigue casimir ninga","raffaele pucino","0.2272727272727273","0.1931818181818182"
